timestamp,rpm,power_kw,torque_nm,voltage_v,current_a,stator_temp_c,bearing_temp_c,vibration_mms,load_pct,product_temp_c
2025-11-23T15:54:29+01:00,1358.4,15.777,147.5,406.6,44.59,60.64,83.38,3.343,45.00,22.53
2025-11-23T15:54:30+01:00,1359.7,15.802,148.9,406.4,44.54,60.55,83.36,3.348,44.72,22.49
2025-11-23T15:54:31+01:00,1360.1,15.817,147.6,406.7,44.77,60.79,83.29,3.381,44.77,22.52
2025-11-23T15:54:32+01:00,1359.3,15.837,147.6,407.7,44.74,60.95,83.16,3.414,44.63,22.48
2025-11-23T15:54:33+01:00,1359.3,15.853,147.1,407.3,44.67,60.89,83.19,3.472,44.52,22.50
2025-11-23T15:54:34+01:00,1358.7,15.832,146.8,407.7,44.65,60.67,83.09,3.425,44.21,22.52
2025-11-23T15:54:35+01:00,1358.1,15.840,146.5,408.9,44.45,60.71,82.90,3.505,43.98,22.52
2025-11-23T15:54:36+01:00,1358.4,15.833,146.8,408.6,44.53,60.49,82.95,3.478,43.75,22.53
2025-11-23T15:54:37+01:00,1359.8,15.860,147.1,409.0,44.57,60.49,82.88,3.445,43.83,22.52
2025-11-23T15:54:38+01:00,1361.1,15.850,146.5,408.4,44.51,60.53,82.88,3.482,43.63,22.55
2025-11-23T15:54:39+01:00,1360.6,15.861,146.9,409.4,44.61,60.61,83.05,3.449,43.57,22.58
2025-11-23T15:54:40+01:00,1362.0,15.853,146.8,410.5,44.48,60.71,83.14,3.357,43.31,22.56
2025-11-23T15:54:41+01:00,1363.6,15.873,147.1,409.8,44.57,60.76,83.01,3.286,43.01,22.53
2025-11-23T15:54:42+01:00,1364.1,15.878,147.1,409.6,44.55,60.92,82.87,3.299,43.16,22.55
2025-11-23T15:54:43+01:00,1365.2,15.896,147.9,410.2,44.59,61.04,82.84,3.332,43.22,22.55
2025-11-23T15:54:44+01:00,1366.3,15.882,146.5,410.5,44.37,60.96,82.68,3.362,42.94,22.54
2025-11-23T15:54:45+01:00,1365.8,15.867,145.7,409.9,44.33,61.01,82.42,3.348,42.72,22.53
2025-11-23T15:54:46+01:00,1366.0,15.850,145.0,410.2,44.02,61.03,82.12,3.325,42.83,22.49
2025-11-23T15:54:47+01:00,1366.5,15.851,145.0,410.4,44.14,60.98,82.05,3.336,42.62,22.50
2025-11-23T15:54:48+01:00,1368.2,15.848,145.0,409.8,44.46,61.08,82.01,3.315,42.42,22.52
2025-11-23T15:54:49+01:00,1368.7,15.826,145.0,410.0,44.32,61.12,81.84,3.270,42.09,22.53
2025-11-23T15:54:50+01:00,1369.4,15.823,146.1,411.0,44.14,61.24,81.64,3.257,41.88,22.51
2025-11-23T15:54:51+01:00,1370.4,15.827,145.0,411.4,44.13,61.02,81.60,3.345,41.68,22.55
2025-11-23T15:54:52+01:00,1371.4,15.806,145.4,410.6,44.24,60.89,81.52,3.327,41.86,22.54
2025-11-23T15:54:53+01:00,1372.8,15.798,145.6,410.3,44.29,60.81,81.52,3.289,41.97,22.55
2025-11-23T15:54:54+01:00,1373.4,15.801,145.3,411.3,44.13,60.82,81.55,3.199,41.90,22.56
2025-11-23T15:54:55+01:00,1373.8,15.822,145.5,412.1,44.08,60.89,81.56,3.206,41.74,22.56
2025-11-23T15:54:56+01:00,1374.0,15.834,145.0,413.2,43.88,60.87,81.37,3.193,41.57,22.55
2025-11-23T15:54:57+01:00,1375.6,15.823,145.9,413.1,43.79,60.79,81.42,3.194,41.34,22.57
2025-11-23T15:54:58+01:00,1376.7,15.846,145.3,414.3,43.79,60.71,81.16,3.284,41.32,22.58
2025-11-23T15:54:59+01:00,1378.4,15.853,145.0,415.0,43.82,60.64,81.03,3.279,41.34,22.55
2025-11-23T15:55:00+01:00,1378.3,15.865,145.0,415.9,43.68,60.68,81.07,3.259,41.33,22.58
2025-11-23T15:55:01+01:00,1378.2,15.872,145.0,415.8,43.51,60.74,80.84,3.270,41.11,22.59
2025-11-23T15:55:02+01:00,1378.1,15.846,145.0,415.5,43.70,60.56,80.74,3.254,40.84,22.60
2025-11-23T15:55:03+01:00,1378.4,15.857,145.0,416.5,43.68,60.80,80.48,3.237,40.96,22.63
2025-11-23T15:55:04+01:00,1379.2,15.847,145.2,416.3,43.48,60.98,80.46,3.252,40.71,22.59
2025-11-23T15:55:05+01:00,1381.0,15.870,146.9,416.6,43.60,61.10,80.45,3.292,40.55,22.59
2025-11-23T15:55:06+01:00,1381.5,15.879,147.5,416.9,43.60,61.04,80.44,3.149,40.31,22.61
2025-11-23T15:55:07+01:00,1381.5,15.893,145.8,417.4,43.55,60.99,80.47,3.119,40.10,22.64
2025-11-23T15:55:08+01:00,1383.0,15.871,145.5,416.8,43.39,61.21,80.40,3.087,40.00,22.63
2025-11-23T15:55:09+01:00,1384.7,15.872,145.0,417.2,43.59,61.16,80.25,3.113,40.03,22.63
2025-11-23T15:55:10+01:00,1385.9,15.900,146.3,417.5,43.78,61.11,80.17,3.098,40.00,22.62
2025-11-23T15:55:11+01:00,1387.5,15.890,145.0,418.7,43.49,60.83,80.17,3.104,40.00,22.61
2025-11-23T15:55:12+01:00,1387.6,15.884,145.1,418.1,43.51,60.73,80.16,3.115,40.00,22.58
2025-11-23T15:55:13+01:00,1387.5,15.859,145.5,417.5,43.58,60.60,79.97,3.129,40.00,22.61
2025-11-23T15:55:14+01:00,1388.4,15.845,145.5,418.4,43.34,60.48,79.94,3.097,40.02,22.57
2025-11-23T15:55:15+01:00,1389.6,15.856,145.0,418.7,43.30,60.63,79.87,3.094,40.15,22.55
2025-11-23T15:55:16+01:00,1391.3,15.879,145.0,419.5,43.42,60.46,79.75,3.094,40.00,22.58
2025-11-23T15:55:17+01:00,1392.4,15.896,145.1,419.9,43.25,60.56,79.84,3.147,40.12,22.57
2025-11-23T15:55:18+01:00,1393.7,15.880,145.1,420.9,43.18,60.57,79.54,3.162,40.00,22.60
2025-11-23T15:55:19+01:00,1393.4,15.892,145.0,421.8,43.05,60.43,79.26,3.064,40.11,22.57
2025-11-23T15:55:20+01:00,1394.5,15.936,146.7,422.6,43.12,60.31,79.10,3.005,40.02,22.58
2025-11-23T15:55:21+01:00,1395.5,15.932,145.6,421.8,43.25,60.26,79.16,2.996,40.01,22.59
2025-11-23T15:55:22+01:00,1395.8,15.916,145.0,421.9,43.06,60.33,79.05,2.996,40.00,22.58
2025-11-23T15:55:23+01:00,1397.4,15.917,145.4,422.3,43.30,60.42,78.86,2.951,40.00,22.58
2025-11-23T15:55:24+01:00,1398.5,15.914,145.2,421.5,43.20,60.17,78.93,3.030,40.00,22.55
2025-11-23T15:55:25+01:00,1400.1,15.927,145.3,421.4,43.10,60.10,78.72,2.998,40.00,22.58
2025-11-23T15:55:26+01:00,1400.7,15.927,145.0,422.3,43.26,59.99,78.72,2.948,40.00,22.55
2025-11-23T15:55:27+01:00,1402.5,15.944,146.3,422.8,43.21,60.11,78.70,2.969,40.00,22.53
2025-11-23T15:55:28+01:00,1402.1,15.943,146.5,423.1,43.21,60.02,78.58,2.999,40.00,22.56
2025-11-23T15:55:29+01:00,1402.7,15.936,145.1,424.3,42.88,60.15,78.46,3.026,40.13,22.57
2025-11-23T15:55:30+01:00,1403.3,15.927,145.0,423.5,42.85,60.05,78.30,3.046,40.00,22.60
2025-11-23T15:55:31+01:00,1403.9,15.939,146.2,422.8,43.10,60.00,78.32,2.979,40.00,22.59
2025-11-23T15:55:32+01:00,1404.3,15.950,145.8,422.8,43.46,60.25,78.21,3.059,40.00,22.60
2025-11-23T15:55:33+01:00,1405.2,15.944,145.2,422.5,43.22,60.35,78.27,3.121,40.00,22.60
2025-11-23T15:55:34+01:00,1407.1,15.948,145.5,422.6,43.09,60.57,78.40,3.137,40.00,22.59
2025-11-23T15:55:35+01:00,1407.5,15.926,145.0,421.9,43.08,60.58,78.49,3.062,40.15,22.62
2025-11-23T15:55:36+01:00,1407.5,15.933,145.3,421.7,43.02,60.61,78.46,3.035,40.00,22.63
2025-11-23T15:55:37+01:00,1407.9,15.954,145.4,421.7,43.23,60.49,78.30,3.039,40.14,22.60
2025-11-23T15:55:38+01:00,1409.5,15.965,145.8,421.8,43.25,60.20,78.31,2.989,40.00,22.61
2025-11-23T15:55:39+01:00,1411.2,16.007,146.4,421.6,43.59,60.28,78.18,3.070,40.00,22.62
2025-11-23T15:55:40+01:00,1411.7,16.014,146.6,421.3,43.43,60.57,78.13,3.027,40.00,22.60
2025-11-23T15:55:41+01:00,1411.3,16.038,148.1,420.8,43.73,60.71,78.33,3.034,40.00,22.62
2025-11-23T15:55:42+01:00,1412.7,16.028,147.5,420.1,43.51,60.66,78.63,3.050,40.00,22.63
2025-11-23T15:55:43+01:00,1414.6,15.995,146.0,421.0,43.61,60.76,78.73,3.001,40.08,22.65
2025-11-23T15:55:44+01:00,1415.5,15.995,146.1,421.6,43.57,60.78,78.74,3.036,40.24,22.66
2025-11-23T15:55:45+01:00,1417.3,15.989,146.8,421.2,43.46,60.84,78.73,3.027,40.26,22.68
2025-11-23T15:55:46+01:00,1417.1,16.016,147.1,421.9,43.57,60.89,78.89,3.065,40.34,22.65
2025-11-23T15:55:47+01:00,1418.4,16.024,147.8,422.4,43.62,60.73,79.08,3.040,40.09,22.66
2025-11-23T15:55:48+01:00,1419.5,16.062,147.1,422.2,43.52,60.97,79.16,3.049,40.22,22.63
2025-11-23T15:55:49+01:00,1420.7,16.063,146.4,422.6,43.57,61.03,79.23,3.038,40.12,22.64
2025-11-23T15:55:50+01:00,1420.7,16.047,146.2,423.0,43.41,60.91,79.23,3.060,40.25,22.61
2025-11-23T15:55:51+01:00,1422.1,16.039,145.5,422.5,43.31,60.89,79.10,3.014,40.24,22.58
2025-11-23T15:55:52+01:00,1422.7,16.033,145.2,422.5,43.45,61.00,78.97,2.987,40.00,22.58
2025-11-23T15:55:53+01:00,1422.8,16.013,146.0,423.1,43.25,61.09,78.90,2.966,40.00,22.62
2025-11-23T15:55:54+01:00,1423.4,16.011,146.1,423.6,43.24,60.99,78.90,3.001,40.00,22.64
2025-11-23T15:55:55+01:00,1424.4,16.020,145.2,423.5,43.16,60.76,78.96,3.013,40.00,22.64
2025-11-23T15:55:56+01:00,1425.9,16.048,146.1,423.5,43.10,60.93,78.87,3.043,40.00,22.61
2025-11-23T15:55:57+01:00,1425.9,16.065,146.8,423.1,43.60,61.13,78.80,3.078,40.10,22.60
2025-11-23T15:55:58+01:00,1427.4,16.053,145.5,422.5,43.48,61.35,78.68,3.062,40.00,22.57
2025-11-23T15:55:59+01:00,1429.0,16.042,145.2,423.1,43.42,61.35,78.84,3.098,40.00,22.60
2025-11-23T15:56:00+01:00,1429.9,16.047,145.0,422.8,43.51,61.33,78.73,3.077,40.13,22.62
2025-11-23T15:56:01+01:00,1431.7,16.091,146.6,423.5,43.57,61.13,78.91,3.210,40.00,22.61
2025-11-23T15:56:02+01:00,1433.2,16.093,146.4,423.0,43.50,61.21,79.05,3.169,40.06,22.63
2025-11-23T15:56:03+01:00,1433.6,16.112,147.0,423.0,43.52,61.53,79.09,3.227,40.00,22.64
2025-11-23T15:56:04+01:00,1434.2,16.162,148.0,423.3,43.72,61.67,79.10,3.152,40.00,22.66
2025-11-23T15:56:05+01:00,1435.3,16.165,146.4,423.1,43.51,61.54,78.94,3.247,40.14,22.67
2025-11-23T15:56:06+01:00,1435.7,16.164,146.3,422.7,43.70,61.66,79.04,3.305,40.00,22.67
2025-11-23T15:56:07+01:00,1435.4,16.156,145.9,422.1,43.95,61.74,79.17,3.218,40.00,22.67
2025-11-23T15:56:08+01:00,1435.8,16.129,145.0,421.7,43.86,61.70,79.07,3.220,40.01,22.68
2025-11-23T15:56:09+01:00,1435.7,16.118,145.7,421.7,43.89,61.96,79.15,3.204,40.15,22.71
2025-11-23T15:56:10+01:00,1436.7,16.112,145.2,421.2,43.89,62.23,79.17,3.321,40.23,22.75
2025-11-23T15:56:11+01:00,1437.2,16.095,146.7,420.4,44.01,62.18,79.52,3.313,40.38,22.79
2025-11-23T15:56:12+01:00,1437.3,16.115,145.1,419.3,44.10,62.26,79.57,3.268,40.52,22.75
2025-11-23T15:56:13+01:00,1438.5,16.101,145.0,419.5,43.83,62.28,79.60,3.278,40.55,22.79
2025-11-23T15:56:14+01:00,1438.4,16.114,146.4,418.4,44.03,62.03,79.63,3.317,40.57,22.75
2025-11-23T15:56:15+01:00,1439.6,16.119,146.6,417.7,44.20,62.20,79.68,3.275,40.34,22.74
2025-11-23T15:56:16+01:00,1441.1,16.115,146.3,416.7,44.32,62.05,79.72,3.221,40.50,22.71
2025-11-23T15:56:17+01:00,1441.8,16.123,145.0,416.2,44.47,62.21,79.94,3.176,40.31,22.72
2025-11-23T15:56:18+01:00,1443.0,16.151,146.6,415.8,44.63,62.28,80.04,3.310,40.26,22.74
2025-11-23T15:56:19+01:00,1443.6,16.184,147.1,415.6,44.64,62.43,80.36,3.288,40.48,22.74
2025-11-23T15:56:20+01:00,1442.8,16.204,147.6,415.1,44.58,62.48,80.76,3.272,40.42,22.71
2025-11-23T15:56:21+01:00,1444.0,16.202,147.0,414.6,44.86,62.68,80.93,3.300,40.55,22.68
2025-11-23T15:56:22+01:00,1444.5,16.194,145.5,414.7,45.00,62.97,81.09,3.349,40.36,22.68
2025-11-23T15:56:23+01:00,1444.4,16.195,145.3,413.9,44.82,63.09,81.15,3.272,40.43,22.65
2025-11-23T15:56:24+01:00,1445.5,16.201,145.0,413.3,44.99,63.27,81.24,3.240,40.65,22.68
2025-11-23T15:56:25+01:00,1446.0,16.173,145.5,413.7,44.80,63.37,81.39,3.307,40.50,22.72
2025-11-23T15:56:26+01:00,1446.8,16.169,145.0,413.6,44.79,63.33,81.49,3.386,40.35,22.75
2025-11-23T15:56:27+01:00,1446.3,16.178,145.0,412.6,45.00,63.45,81.60,3.369,40.15,22.77
2025-11-23T15:56:28+01:00,1446.2,16.179,145.0,411.4,45.00,63.18,81.68,3.422,40.09,22.75
2025-11-23T15:56:29+01:00,1446.3,16.178,145.1,411.2,45.00,63.37,81.78,3.402,40.00,22.78
2025-11-23T15:56:30+01:00,1446.5,16.170,145.3,410.9,45.00,63.25,82.07,3.443,40.00,22.79
2025-11-23T15:56:31+01:00,1447.8,16.192,145.9,409.6,45.00,63.35,82.26,3.409,40.00,22.76
2025-11-23T15:56:32+01:00,1448.8,16.185,145.8,410.2,45.00,63.22,82.57,3.370,40.21,22.75
2025-11-23T15:56:33+01:00,1449.1,16.166,146.0,410.0,45.00,63.27,82.57,3.293,40.44,22.76
2025-11-23T15:56:34+01:00,1448.4,16.150,145.1,409.1,45.00,63.32,82.73,3.306,40.57,22.77
2025-11-23T15:56:35+01:00,1448.3,16.165,145.0,408.3,45.00,63.30,82.62,3.390,40.32,22.79
2025-11-23T15:56:36+01:00,1447.7,16.169,145.0,407.0,45.00,63.12,82.63,3.355,40.07,22.77
2025-11-23T15:56:37+01:00,1448.5,16.161,145.2,407.0,45.00,63.06,82.75,3.331,40.15,22.75
2025-11-23T15:56:38+01:00,1449.1,16.162,145.0,407.5,45.00,63.17,82.80,3.303,40.00,22.72
2025-11-23T15:56:39+01:00,1448.1,16.173,145.0,407.7,45.00,63.28,83.00,3.417,40.23,22.74
2025-11-23T15:56:40+01:00,1449.0,16.179,145.0,407.6,45.00,63.20,82.98,3.425,40.34,22.75
2025-11-23T15:56:41+01:00,1449.1,16.177,145.7,408.3,45.00,63.30,83.08,3.440,40.44,22.76
2025-11-23T15:56:42+01:00,1450.1,16.187,145.0,408.9,45.00,63.59,83.03,3.362,40.51,22.73
2025-11-23T15:56:43+01:00,1449.7,16.177,145.0,409.5,45.00,63.74,83.14,3.390,40.36,22.76
2025-11-23T15:56:44+01:00,1449.2,16.168,145.0,408.4,45.00,63.80,83.46,3.401,40.50,22.75
2025-11-23T15:56:45+01:00,1448.2,16.151,145.4,408.0,45.00,63.76,83.61,3.516,40.58,22.77
2025-11-23T15:56:46+01:00,1447.1,16.182,146.0,407.4,45.00,63.73,83.65,3.514,40.66,22.80
2025-11-23T15:56:47+01:00,1446.8,16.180,145.7,407.8,45.00,63.87,83.71,3.464,40.64,22.79
2025-11-23T15:56:48+01:00,1445.7,16.194,145.3,408.3,45.00,64.12,83.64,3.555,40.51,22.79
2025-11-23T15:56:49+01:00,1445.0,16.211,147.1,407.7,45.00,64.14,83.68,3.509,40.77,22.77
2025-11-23T15:56:50+01:00,1445.2,16.228,147.2,407.5,45.00,64.13,83.65,3.546,40.93,22.76
2025-11-23T15:56:51+01:00,1445.0,16.226,146.5,407.9,45.00,64.18,83.86,3.560,40.79,22.74
2025-11-23T15:56:52+01:00,1445.1,16.240,146.4,406.6,45.00,64.03,83.76,3.446,40.79,22.76
2025-11-23T15:56:53+01:00,1444.7,16.219,146.4,406.5,45.00,64.00,83.59,3.499,40.71,22.72
2025-11-23T15:56:54+01:00,1444.3,16.238,146.7,405.7,45.00,64.04,83.80,3.476,40.50,22.76
2025-11-23T15:56:55+01:00,1445.0,16.257,147.7,405.7,45.00,64.23,83.91,3.499,40.43,22.76
2025-11-23T15:56:56+01:00,1444.5,16.264,147.4,404.8,45.00,64.16,83.79,3.459,40.30,22.74
2025-11-23T15:56:57+01:00,1444.5,16.261,147.6,404.3,45.00,64.28,83.74,3.507,40.30,22.77
2025-11-23T15:56:58+01:00,1444.9,16.269,147.8,404.4,45.00,64.24,83.70,3.539,40.08,22.74
2025-11-23T15:56:59+01:00,1443.6,16.258,147.3,404.2,45.00,64.23,83.59,3.542,40.15,22.73
2025-11-23T15:57:00+01:00,1444.2,16.264,147.5,404.5,45.00,64.14,83.46,3.549,40.00,22.73
2025-11-23T15:57:01+01:00,1443.6,16.270,147.0,403.5,45.00,63.82,83.77,3.535,40.06,22.77
2025-11-23T15:57:02+01:00,1442.7,16.264,146.9,403.2,45.00,63.72,83.65,3.557,40.30,22.77
2025-11-23T15:57:03+01:00,1443.2,16.252,147.0,402.2,45.00,63.46,83.60,3.592,40.51,22.76
2025-11-23T15:57:04+01:00,1443.3,16.239,146.5,401.6,45.00,63.48,83.61,3.615,40.29,22.73
2025-11-23T15:57:05+01:00,1443.6,16.222,147.8,400.8,45.00,63.55,83.57,3.566,40.47,22.74
2025-11-23T15:57:06+01:00,1443.3,16.227,147.1,400.4,45.00,63.50,83.65,3.542,40.31,22.74
2025-11-23T15:57:07+01:00,1442.9,16.232,148.1,400.2,45.00,63.40,83.46,3.543,40.11,22.73
2025-11-23T15:57:08+01:00,1442.8,16.210,147.9,400.0,45.00,63.42,83.50,3.542,40.00,22.70
2025-11-23T15:57:09+01:00,1441.7,16.232,148.5,400.0,45.00,63.47,83.52,3.629,40.23,22.69
2025-11-23T15:57:10+01:00,1440.2,16.239,148.2,400.1,45.00,63.45,83.55,3.596,40.45,22.68
2025-11-23T15:57:11+01:00,1439.3,16.229,147.5,400.0,45.00,63.57,83.37,3.616,40.44,22.66
2025-11-23T15:57:12+01:00,1438.2,16.224,147.4,400.0,45.00,63.41,83.59,3.565,40.70,22.63
2025-11-23T15:57:13+01:00,1437.5,16.214,147.2,400.2,45.00,63.60,83.68,3.466,40.84,22.66
2025-11-23T15:57:14+01:00,1437.1,16.214,148.1,400.0,45.00,63.65,83.54,3.560,40.63,22.70
2025-11-23T15:57:15+01:00,1437.3,16.241,149.0,400.3,45.00,63.61,83.61,3.570,40.76,22.68
2025-11-23T15:57:16+01:00,1437.8,16.257,149.8,400.0,45.00,63.59,83.50,3.583,40.90,22.68
2025-11-23T15:57:17+01:00,1436.7,16.269,150.5,400.9,45.00,63.65,83.50,3.626,41.05,22.70
2025-11-23T15:57:18+01:00,1435.8,16.299,151.5,400.3,45.00,63.66,83.52,3.621,41.04,22.68
2025-11-23T15:57:19+01:00,1434.6,16.338,152.8,400.2,45.00,63.80,83.61,3.610,41.00,22.71
2025-11-23T15:57:20+01:00,1434.4,16.343,151.5,400.1,45.00,63.78,83.69,3.609,41.26,22.68
2025-11-23T15:57:21+01:00,1434.7,16.382,151.9,400.0,45.00,64.09,83.77,3.583,41.12,22.65
2025-11-23T15:57:22+01:00,1434.4,16.381,151.8,400.0,45.00,64.16,83.67,3.538,41.19,22.64
2025-11-23T15:57:23+01:00,1433.4,16.378,152.1,400.2,45.00,64.33,83.60,3.461,40.99,22.65
2025-11-23T15:57:24+01:00,1432.5,16.363,151.6,400.8,45.00,64.50,83.59,3.524,41.14,22.64
2025-11-23T15:57:25+01:00,1433.0,16.341,151.2,400.6,45.00,64.44,83.67,3.598,41.28,22.63
2025-11-23T15:57:26+01:00,1433.2,16.354,151.3,400.7,45.00,64.69,83.64,3.475,41.48,22.65
2025-11-23T15:57:27+01:00,1433.5,16.359,151.5,401.0,45.00,64.63,83.62,3.499,41.58,22.65
2025-11-23T15:57:28+01:00,1431.7,16.380,153.1,401.3,45.00,64.74,83.64,3.509,41.79,22.67
2025-11-23T15:57:29+01:00,1431.1,16.358,152.5,401.9,45.00,64.57,83.67,3.535,41.97,22.70
2025-11-23T15:57:30+01:00,1430.2,16.355,153.0,401.5,45.00,64.62,83.73,3.470,42.25,22.73
2025-11-23T15:57:31+01:00,1428.6,16.365,153.1,402.2,45.00,64.68,83.89,3.497,42.45,22.71
2025-11-23T15:57:32+01:00,1428.1,16.385,153.2,402.6,45.00,64.84,83.91,3.454,42.54,22.69
2025-11-23T15:57:33+01:00,1427.9,16.403,154.6,401.6,45.00,64.74,83.80,3.540,42.67,22.71
2025-11-23T15:57:34+01:00,1428.1,16.420,154.4,401.9,45.00,64.65,83.80,3.529,42.91,22.69
2025-11-23T15:57:35+01:00,1426.9,16.421,154.9,401.8,45.00,64.86,83.86,3.495,42.92,22.66
2025-11-23T15:57:36+01:00,1427.0,16.421,156.2,401.7,45.00,65.21,84.00,3.529,43.21,22.69
2025-11-23T15:57:37+01:00,1426.2,16.460,157.6,402.1,45.00,65.31,84.05,3.571,43.03,22.73
2025-11-23T15:57:38+01:00,1426.3,16.452,155.1,402.0,45.00,65.35,84.00,3.629,42.83,22.70
2025-11-23T15:57:39+01:00,1425.6,16.458,153.8,401.6,45.00,65.18,84.07,3.667,42.67,22.66
2025-11-23T15:57:40+01:00,1424.4,16.431,154.5,400.8,45.00,64.99,83.94,3.698,42.92,22.64
2025-11-23T15:57:41+01:00,1423.1,16.404,155.1,400.9,45.00,65.13,84.06,3.694,43.00,22.68
2025-11-23T15:57:42+01:00,1421.6,16.388,155.1,400.3,45.00,65.04,84.02,3.674,43.18,22.68
2025-11-23T15:57:43+01:00,1421.2,16.416,155.0,400.8,45.00,65.05,83.99,3.627,43.02,22.68
2025-11-23T15:57:44+01:00,1421.1,16.428,154.9,401.1,45.00,64.94,83.94,3.710,43.21,22.67
2025-11-23T15:57:45+01:00,1420.2,16.411,154.2,400.2,45.00,65.06,83.99,3.753,43.10,22.65
2025-11-23T15:57:46+01:00,1419.9,16.399,153.4,400.3,45.00,64.95,83.86,3.785,43.18,22.65
2025-11-23T15:57:47+01:00,1419.0,16.429,155.0,401.0,45.00,65.19,83.98,3.786,43.05,22.69
2025-11-23T15:57:48+01:00,1417.1,16.406,154.5,400.5,45.00,65.02,84.08,3.806,43.24,22.72
2025-11-23T15:57:49+01:00,1416.6,16.368,153.7,400.0,45.00,64.98,84.09,3.710,43.14,22.74
2025-11-23T15:57:50+01:00,1416.2,16.357,154.4,400.7,45.00,64.97,84.10,3.637,42.93,22.71
2025-11-23T15:57:51+01:00,1416.5,16.383,155.5,400.2,45.00,65.13,84.11,3.668,42.88,22.73
2025-11-23T15:57:52+01:00,1414.8,16.394,155.2,400.3,45.00,65.19,84.21,3.639,42.84,22.75
2025-11-23T15:57:53+01:00,1414.6,16.402,154.5,400.3,45.00,65.20,84.07,3.645,42.66,22.76
2025-11-23T15:57:54+01:00,1414.5,16.411,155.3,401.0,45.00,65.32,84.03,3.605,42.87,22.75
2025-11-23T15:57:55+01:00,1412.6,16.415,153.9,402.1,45.00,65.39,84.12,3.646,42.84,22.77
2025-11-23T15:57:56+01:00,1411.0,16.403,153.5,402.3,45.00,65.37,84.21,3.678,42.94,22.75
2025-11-23T15:57:57+01:00,1410.9,16.391,153.2,402.8,45.00,65.16,84.08,3.652,43.17,22.78
2025-11-23T15:57:58+01:00,1411.2,16.371,152.5,403.0,45.00,65.11,84.19,3.627,43.27,22.80
2025-11-23T15:57:59+01:00,1410.9,16.338,151.2,404.0,45.00,64.98,84.21,3.688,43.50,22.78
2025-11-23T15:58:00+01:00,1411.0,16.301,150.2,403.7,45.00,65.04,84.09,3.672,43.35,22.81
2025-11-23T15:58:01+01:00,1409.6,16.253,149.5,404.8,45.00,64.98,83.93,3.707,43.16,22.79
2025-11-23T15:58:02+01:00,1408.6,16.257,150.8,406.1,45.00,64.99,83.83,3.706,43.03,22.78
2025-11-23T15:58:03+01:00,1408.3,16.260,150.7,406.4,45.00,64.96,83.80,3.683,43.26,22.80
2025-11-23T15:58:04+01:00,1408.4,16.239,151.7,405.7,45.00,64.76,83.78,3.740,43.28,22.84
2025-11-23T15:58:05+01:00,1408.4,16.235,150.8,405.6,45.00,64.71,83.78,3.744,43.46,22.82
2025-11-23T15:58:06+01:00,1407.6,16.197,149.8,405.4,45.00,64.40,83.74,3.685,43.55,22.80
2025-11-23T15:58:07+01:00,1406.7,16.187,151.0,406.1,45.00,64.47,83.76,3.665,43.74,22.82
2025-11-23T15:58:08+01:00,1406.0,16.220,151.9,406.3,45.00,64.19,83.73,3.631,43.80,22.83
2025-11-23T15:58:09+01:00,1404.4,16.240,152.2,405.6,45.00,63.96,83.60,3.673,43.62,22.82
2025-11-23T15:58:10+01:00,1402.9,16.219,151.3,406.9,45.00,63.85,83.68,3.616,43.80,22.79
2025-11-23T15:58:11+01:00,1402.8,16.196,151.1,406.5,45.00,63.84,83.67,3.607,44.00,22.79
2025-11-23T15:58:12+01:00,1402.6,16.206,151.3,407.7,45.00,63.86,83.92,3.530,44.19,22.78
2025-11-23T15:58:13+01:00,1401.4,16.207,151.1,407.9,45.00,63.80,83.89,3.533,44.12,22.77
2025-11-23T15:58:14+01:00,1401.3,16.205,151.0,408.4,45.00,63.91,83.67,3.521,44.27,22.76
2025-11-23T15:58:15+01:00,1400.8,16.175,150.0,408.1,45.00,63.93,83.52,3.604,44.10,22.72
2025-11-23T15:58:16+01:00,1400.0,16.208,150.2,408.0,45.00,63.89,83.66,3.594,44.01,22.70
2025-11-23T15:58:17+01:00,1398.6,16.195,151.0,408.1,45.00,63.77,83.49,3.591,43.93,22.72
2025-11-23T15:58:18+01:00,1398.5,16.155,151.1,408.4,45.00,63.62,83.50,3.553,43.90,22.70
2025-11-23T15:58:19+01:00,1396.8,16.150,150.3,407.8,45.00,63.50,83.55,3.562,43.96,22.73
2025-11-23T15:58:20+01:00,1395.8,16.151,149.6,407.7,45.00,63.52,83.59,3.551,44.06,22.75
2025-11-23T15:58:21+01:00,1394.5,16.149,149.9,407.4,45.00,63.48,83.65,3.553,44.02,22.77
2025-11-23T15:58:22+01:00,1393.3,16.145,150.0,407.2,45.00,63.39,83.69,3.481,43.93,22.81
2025-11-23T15:58:23+01:00,1391.6,16.137,149.7,407.9,45.00,63.32,83.73,3.481,43.71,22.83
2025-11-23T15:58:24+01:00,1392.0,16.108,148.4,408.6,45.00,63.15,83.80,3.487,43.84,22.86
2025-11-23T15:58:25+01:00,1390.6,16.118,148.6,408.8,45.00,63.29,83.73,3.564,43.72,22.86
2025-11-23T15:58:26+01:00,1389.3,16.112,149.1,408.5,45.00,63.05,83.69,3.584,43.75,22.83
2025-11-23T15:58:27+01:00,1389.7,16.099,148.3,408.0,45.00,62.96,83.57,3.543,43.49,22.83
2025-11-23T15:58:28+01:00,1387.9,16.080,148.1,408.7,45.00,63.06,83.56,3.461,43.65,22.80
